"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
7,0,13672,2.572,6379384316,2779384316,-15,1.703189253807068,-1.808645009994507,-0.6656825542449951
11,1,13673,2.544,6379384319,2779384319,1,1.743486642837524,-1.852084994316101,0.04439892247319221
8,2,13674,2.58,6379384321,2779384321,-13,1.722783803939819,-1.830732703208923,-0.5803737044334412
9,3,13675,2.552,6379384323,2779384323,3,1.746190667152405,-1.856255292892456,0.1335613578557968
11,4,13675,2.558,6379384326,2779384326,-11,1.72049605846405,-1.828941226005554,-0.4880894124507904
8,5,13676,2.548,6379384328,2779384328,5,1.738880038261414,-1.849130511283875,0.2220728397369385
11,6,13677,2.55,6379384330,2779384330,-9,1.725064992904663,-1.835081219673157,-0.3989078998565674
11,7,13678,2.582,6379384332,2779384332,7,1.754977941513062,-1.867554903030396,0.3146666586399078
9,8,13679,2.542,6379384335,2779384335,-7,1.727469086647034,-1.838924527168274,-0.3097918629646301
9,9,13680,2.594,6379384337,2779384337,9,1.75385320186615,-1.867663979530334,0.4057910144329071
9,10,13681,2.538,6379384339,2779384339,-5,1.73044764995575,-1.843384146690369,-0.2212012708187103
8,11,13681,2.628,6379384342,2779384342,11,1.7656090259552,-1.880840420722961,0.5014460682868958
9,12,13682,2.556,6379384344,2779384344,-3,1.746654868125916,-1.861300110816956,-0.1337707042694092
8,13,13683,2.656,6379384346,2779384346,13,1.770569801330566,-1.887444853782654,0.5974699854850769
9,14,13684,2.544,6379384349,2779384349,-1,1.739927649497986,-1.85542893409729,-0.04439892247319221
10,15,13685,2.662,6379384351,2779384351,15,1.758535861968994,-1.875928401947021,0.6889762878417969
7,0,13692,2.572,6379384372,2779384372,-15,1.696865558624268,-1.814579248428345,-0.6656825542449951
10,1,13693,2.532,6379384374,2779384374,1,1.728817582130432,-1.849394798278809,0.04418949410319328
7,2,13694,2.568,6379384376,2779384376,-13,1.708399653434753,-1.828192234039307,-0.5776743292808533
9,3,13695,2.556,6379384379,2779384379,3,1.742427229881287,-1.8652583360672,0.1337707042694092
10,4,13696,2.566,6379384381,2779384381,-11,1.719140887260437,-1.840974450111389,-0.4896158874034882
8,5,13697,2.55,6379384383,2779384383,5,1.733450531959534,-1.856947898864746,0.2222471386194229
10,6,13698,2.544,6379384385,2779384385,-9,1.714284420013428,-1.837058901786804,-0.3979692757129669
9,7,13698,2.578,6379384388,2779384388,7,1.745739579200745,-1.870766878128052,0.3141791820526123
9,8,13699,2.546,6379384390,2779384390,-7,1.723747730255127,-1.847846388816833,-0.3102793395519257
9,9,13700,2.586,6379384392,2779384392,9,1.741934299468994,-1.867995858192444,0.4045395255088806
9,10,13701,2.538,6379384395,2779384395,-5,1.724002480506897,-1.849413275718689,-0.2212012708187103
9,11,13702,2.634,6379384397,2779384397,11,1.762718915939331,-1.891607880592346,0.5025908946990967
9,12,13703,2.53,6379384399,2779384399,-3,1.722123384475708,-1.848690986633301,-0.1324099749326706
9,13,13704,2.66,6379384402,2779384402,13,1.766296148300171,-1.896773934364319,0.5983697772026062
10,14,13704,2.554,6379384404,2779384404,-1,1.740254282951355,-1.868808269500732,-0.04457344487309456
11,15,13705,2.656,6379384406,2779384406,15,1.748028039932251,-1.877813339233398,0.6874234080314636
7,0,13713,2.578,6379384427,2779384427,-15,1.694146275520325,-1.825034022331238,-0.6672354936599731
11,1,13714,2.538,6379384429,2779384429,1,1.726108193397522,-1.860116243362427,0.04429420828819275
7,2,13715,2.552,6379384432,2779384432,-13,1.69108510017395,-1.823011994361877,-0.5740751028060913
9,3,13716,2.54,6379384434,2779384434,3,1.724714636802673,-1.859916090965271,0.1329333335161209
13,4,13716,2.576,6379384436,2779384436,-11,1.71937882900238,-1.854161977767944,-0.4915239810943604
8,5,13717,2.558,6379384438,2779384438,5,1.732375979423523,-1.868832111358643,0.2229443937540054
11,6,13718,2.548,6379384441,2779384441,-9,1.710546731948853,-1.845929503440857,-0.398595005273819
10,7,13719,2.57,6379384443,2779384443,7,1.733475089073181,-1.871327638626099,0.3132041990756989
9,8,13720,2.526,6379384445,2779384445,-7,1.703475952148438,-1.839586615562439,-0.307841956615448
8,9,13721,2.59,6379384448,2779384448,9,1.737759828567505,-1.877267122268677,0.4051652550697327
9,10,13722,2.542,6379384450,2779384450,-5,1.719918847084045,-1.858644366264343,-0.2215498983860016
11,11,13722,2.622,6379384452,2779384452,11,1.748104691505432,-1.889103651046753,0.50030118227005
9,12,13723,2.528,6379384455,2779384455,-3,1.714303612709045,-1.853224873542786,-0.1323052942752838
13,13,13724,2.648,6379384457,2779384457,13,1.751726150512695,-1.894343256950378,0.5956704020500183
12,14,13725,2.546,6379384459,2779384459,-1,1.727963447570801,-1.869300365447998,-0.0444338284432888
11,15,13726,2.67,6379384462,2779384462,15,1.750311493873596,-1.894139409065247,0.6910468339920044
7,0,13734,2.578,6379384482,2779384482,-15,1.687445878982544,-1.831231117248535,-0.6672354936599731
16,1,13734,2.542,6379384485,2779384485,1,1.722314834594727,-1.869071245193481,0.04436401650309563
7,2,13735,2.556,6379384487,2779384487,-13,1.687351942062378,-1.831770539283752,-0.5749748945236206
11,3,13736,2.534,6379384489,2779384489,3,1.714153051376343,-1.861517429351807,0.1326193064451218
18,4,13737,2.566,6379384491,2779384491,-11,1.705923199653625,-1.853229165077209,-0.4896158874034882
8,5,13738,2.554,6379384494,2779384494,5,1.722816467285156,-1.872236728668213,0.2225957661867142
14,6,13739,2.55,6379384496,2779384496,-9,1.705106973648071,-1.85364043712616,-0.3989078998565674
10,7,13739,2.556,6379384498,2779384498,7,1.717525005340576,-1.867140293121338,0.3114980459213257
9,8,13740,2.518,6379384501,2779384501,-7,1.691669583320618,-1.839676856994629,-0.3068670034408569
8,9,13741,2.578,6379384503,2779384503,9,1.723175406455994,-1.874595761299133,0.4032880365848541
9,10,13742,2.542,6379384505,2779384505,-5,1.713420510292053,-1.864636659622192,-0.2215498983860016
13,11,13743,2.622,6379384508,2779384508,11,1.741169095039368,-1.895498156547546,0.50030118227005
8,12,13744,2.524,6379384510,2779384510,-3,1.704797863960266,-1.856553435325623,-0.1320959478616714
15,13,13745,2.646,6379384512,2779384512,13,1.743453502655029,-1.899315357208252,0.5952205061912537
17,14,13745,2.534,6379384515,2779384515,-1,1.713314294815063,-1.866481781005859,-0.04422439634799957
10,15,13746,2.668,6379384517,2779384517,15,1.742382884025574,-1.89881420135498,0.6905292272567749
7,0,13754,2.564,6379384538,2779384538,-15,1.671914339065552,-1.827133655548096,-0.6636120080947876
21,1,13755,2.552,6379384540,2779384540,1,1.722201228141785,-1.88274884223938,0.04453854262828827
8,2,13756,2.558,6379384542,2779384542,-13,1.681941866874695,-1.839380860328674,-0.5754247903823853
12,3,13757,2.536,6379384544,2779384544,3,1.708666324615479,-1.869261860847473,0.1327239871025085
11,4,13757,2.55,6379384547,2779384547,-11,1.688847184181213,-1.847579956054688,-0.4865629374980927
8,5,13758,2.538,6379384549,2779384549,5,1.70551872253418,-1.866472482681274,0.2212012708187103
13,6,13759,2.552,6379384551,2779384551,-9,1.699958443641663,-1.861039519309998,-0.3992207646369934
10,7,13760,2.566,6379384554,2779384554,7,1.717362880706787,-1.880752325057983,0.3127167224884033
9,8,13761,2.522,6379384556,2779384556,-7,1.687592029571533,-1.848796963691711,-0.3073544800281525
9,9,13762,2.566,6379384558,2779384558,9,1.708304166793823,-1.872143745422363,0.401410847902298
9,10,13763,2.53,6379384561,2779384561,-5,1.698518514633179,-1.862072229385376,-0.220504030585289
10,11,13763,2.632,6379384563,2779384563,11,1.741157293319702,-1.908816695213318,0.5022092461585999
9,12,13764,2.524,6379384565,2779384565,-3,1.698306918144226,-1.86249303817749,-0.1320959478616714
10,13,13765,2.642,6379384568,2779384568,13,1.734187364578247,-1.902509093284607,0.5943207144737244
14,14,13766,2.53,6379384570,2779384570,-1,1.703768134117126,-1.869792699813843,-0.04415458813309669
9,15,13767,2.666,6379384572,2779384572,15,1.734110713005066,-1.903759360313416,0.6900115609169006
7,0,13775,2.556,6379384593,2779384593,-15,1.660010695457458,-1.827529311180115,-0.6615414619445801
23,1,13775,2.536,6379384595,2779384595,1,1.704862475395203,-1.876907229423523,0.04425930231809616
8,2,13776,2.57,6379384597,2779384597,-13,1.683371067047119,-1.853897094726563,-0.5781242251396179
12,3,13777,2.536,6379384600,2779384600,3,1.702130913734436,-1.875214815139771,0.1327239871025085
18,4,13778,2.562,6379384602,2779384602,-11,1.689979672431946,-1.862480998039246,-0.4888526499271393
8,5,13779,2.534,6379384604,2779384604,5,1.69598913192749,-1.869759559631348,0.2208526581525803
11,6,13780,2.534,6379384607,2779384607,-9,1.681183815002441,-1.854087471961975,-0.3964049220085144
10,7,13780,2.568,6379384609,2779384609,7,1.712120771408081,-1.888206124305725,0.3129604756832123
9,8,13781,2.532,6379384611,2779384611,-7,1.687794089317322,-1.862030506134033,-0.3085731863975525
9,9,13782,2.568,6379384614,2779384614,9,1.70308518409729,-1.879559278488159,0.401723712682724
9,10,13783,2.522,6379384616,2779384616,-5,1.686658143997192,-1.862083077430725,-0.2198067903518677
8,11,13784,2.616,6379384618,2779384618,11,1.723607420921326,-1.90354311466217,0.4991563260555267
9,12,13785,2.532,6379384620,2779384620,-3,1.69683039188385,-1.874628067016602,-0.1325146406888962
10,13,13786,2.642,6379384623,2779384623,13,1.727202773094177,-1.908852458000183,0.5943207144737244
13,14,13786,2.528,6379384625,2779384625,-1,1.695889234542847,-1.874245762825012,-0.04411968216300011
9,15,13787,2.65,6379384627,2779384627,15,1.717087507247925,-1.89833927154541,0.6858704686164856
7,0,13792,2.558,6379384648,2779384648,-15,1.655875682830811,-1.833880424499512,-0.6620591282844543
25,1,13793,2.53,6379384650,2779384650,1,1.694938063621521,-1.877800703048706,0.04415458813309669
8,2,13794,2.55,6379384653,2779384653,-13,1.664483785629272,-1.84470808506012,-0.5736252069473267
12,3,13795,2.536,6379384655,2779384655,3,1.696231365203857,-1.880553007125854,0.1327239871025085
14,4,13795,2.55,6379384657,2779384657,-11,1.676556468009949,-1.858740091323853,-0.4865629374980927
8,5,13796,2.53,6379384660,2779384660,5,1.687765598297119,-1.871824026107788,0.220504030585289
13,6,13797,2.532,6379384662,2779384662,-9,1.674352645874023,-1.857600092887878,-0.3960920572280884
10,7,13798,2.554,6379384664,2779384664,7,1.696878671646118,-1.883252382278442,0.3112542927265167
9,8,13799,2.528,6379384667,2779384667,-7,1.679278969764709,-1.864373683929443,-0.308085709810257
8,9,13800,2.562,6379384669,2779384669,9,1.693206548690796,-1.880496382713318,0.4007850885391235
9,10,13801,2.522,6379384671,2779384671,-5,1.680799841880798,-1.867372751235962,-0.2198067903518677
7,11,13801,2.604,6379384673,2779384673,11,1.710071444511414,-1.899893522262573,0.4968666136264801
9,12,13802,2.522,6379384676,2779384676,-3,1.684581279754639,-1.872230887413025,-0.1319912821054459
12,13,13803,2.65,6379384678,2779384678,13,1.726744294166565,-1.919764280319214,0.596120297908783
12,14,13804,2.526,6379384680,2779384680,-1,1.688655734062195,-1.878077268600464,-0.04408477991819382
9,15,13805,2.642,6379384683,2779384683,15,1.705949664115906,-1.897977232933044,0.6837999224662781
7,0,13813,2.562,6379384703,2779384703,-15,1.651721835136414,-1.842814326286316,-0.6630944013595581
24,1,13813,2.528,6379384706,2779384706,1,1.68703830242157,-1.882216572761536,0.04411968216300011
8,2,13814,2.546,6379384708,2779384708,-13,1.655433654785156,-1.847604155540466,-0.5727253556251526
12,3,13815,2.534,6379384710,2779384710,3,1.688324213027954,-1.884974718093872,0.1326193064451218
10,4,13816,2.55,6379384713,2779384713,-11,1.669732689857483,-1.864872455596924,-0.4865629374980927
8,5,13817,2.532,6379384715,2779384715,5,1.682222485542297,-1.87948203086853,0.2206783443689346
17,6,13818,2.536,6379384717,2779384717,-9,1.670167326927185,-1.866668701171875,-0.3967178165912628
10,7,13818,2.55,6379384720,2779384720,7,1.687647342681885,-1.886205315589905,0.3107668161392212
10,8,13819,2.516,6379384722,2779384722,-7,1.664820551872253,-1.861346483230591,-0.3066232800483704
9,9,13820,2.572,6379384724,2779384724,9,1.693215370178223,-1.893758296966553,0.402349442243576
9,10,13821,2.53,6379384726,2779384726,-5,1.679582238197327,-1.879170417785645,-0.220504030585289
8,11,13822,2.616,6379384729,2779384729,11,1.710944890975952,-1.914932489395142,0.4991563260555267
9,12,13823,2.52,6379384731,2779384731,-3,1.676377415657043,-1.876902937889099,-0.1318866163492203
13,13,13824,2.638,6379384733,2779384733,13,1.711909055709839,-1.9173583984375,0.5934208631515503
13,14,13824,2.532,6379384736,2779384736,-1,1.686085224151611,-1.888435363769531,-0.04418949410319328
9,15,13825,2.648,6379384738,2779384738,15,1.703173160552979,-1.908244371414185,0.6853528022766113
7,0,13833,2.566,6379384759,2779384759,-15,1.647847890853882,-1.851454854011536,-0.6641296744346619
21,1,13834,2.522,6379384761,2779384761,1,1.676140666007996,-1.883905291557312,0.04401496797800064
8,2,13835,2.548,6379384763,2779384763,-13,1.649945735931396,-1.855115413665771,-0.573175311088562
9,3,13836,2.516,6379384766,2779384766,3,1.669460415840149,-1.877716422080994,0.1316772699356079
11,4,13836,2.544,6379384768,2779384768,-11,1.659299373626709,-1.86628794670105,-0.4854180812835693
8,5,13837,2.54,6379384770,2779384770,5,1.680945992469788,-1.891299486160278,0.221375584602356
16,6,13838,2.528,6379384773,2779384773,-9,1.658393144607544,-1.866580367088318,-0.3954663276672363
10,7,13839,2.544,6379384775,2779384775,7,1.676768064498901,-1.887925505638123,0.3100356161594391
9,8,13840,2.512,6379384777,2779384777,-7,1.655351281166077,-1.864467024803162,-0.3061358034610748
9,9,13841,2.562,6379384779,2779384779,9,1.679706811904907,-1.892564535140991,0.4007850885391235
10,10,13842,2.528,6379384782,2779384782,-5,1.671361207962036,-1.883823394775391,-0.2203297168016434
8,11,13842,2.604,6379384784,2779384784,11,1.69643247127533,-1.912081718444824,0.4968666136264801
9,12,13843,2.508,6379384786,2779384786,-3,1.661864042282104,-1.873777747154236,-0.1312585771083832
9,13,13844,2.628,6379384789,2779384789,13,1.698741793632507,-1.91603147983551,0.5911713838577271
18,14,13845,2.518,6379384791,2779384791,-1,1.669867992401123,-1.884126782417297,-0.04394515976309776
9,15,13846,2.66,6379384793,2779384793,15,1.703854203224182,-1.923149824142456,0.6884586811065674
7,0,13854,2.552,6379384814,2779384814,-15,1.632097482681274,-1.847347736358643,-0.6605061888694763
19,1,13854,2.524,6379384816,2779384816,1,1.670878291130066,-1.8912433385849,0.04404987394809723
8,2,13855,2.542,6379384819,2779384819,-13,1.63959014415741,-1.856481552124023,-0.5718255639076233
9,3,13856,2.52,6379384821,2779384821,3,1.665539503097534,-1.886527061462402,0.1318866163492203
12,4,13857,2.532,6379384823,2779384823,-11,1.64465343952179,-1.863525152206421,-0.4831283688545227
8,5,13858,2.528,6379384826,2779384826,5,1.666094064712524,-1.88848340511322,0.2203297168016434
15,6,13859,2.526,6379384828,2779384828,-9,1.65023410320282,-1.871164679527283,-0.3951534628868103
10,7,13859,2.55,6379384830,2779384830,7,1.67410683631897,-1.898233532905579,0.3107668161392212
10,8,13860,2.522,6379384832,2779384832,-7,1.655396819114685,-1.877679109573364,-0.3073544800281525
9,9,13861,2.554,6379384835,2779384835,9,1.667865991592407,-1.892488360404968,0.3995336294174194
10,10,13862,2.52,6379384837,2779384837,-5,1.659506916999817,-1.883666157722473,-0.219632476568222
9,11,13863,2.606,6379384839,2779384839,11,1.690710425376892,-1.91975998878479,0.4972482323646545
9,12,13864,2.52,6379384842,2779384842,-3,1.662903785705566,-1.888850688934326,-0.1318866163492203
8,13,13865,2.636,6379384844,2779384844,13,1.696857571601868,-1.928096413612366,0.5929709672927856
18,14,13865,2.514,6379384846,2779384846,-1,1.660638809204102,-1.886941909790039,-0.04387535154819489
9,15,13866,2.642,6379384849,2779384849,15,1.685646533966064,-1.916031718254089,0.6837999224662781
7,0,13873,2.55,6379384869,2779384869,-15,1.624688148498535,-1.851297736167908,-0.6599885821342468
13,1,13874,2.52,6379384872,2779384872,1,1.66162896156311,-1.894057750701904,0.04398006573319435
8,2,13875,2.554,6379384874,2779384874,-13,1.640809178352356,-1.870984315872192,-0.574524998664856
10,3,13876,2.53,6379384876,2779384876,3,1.66552722454071,-1.89983856678009,0.1324099749326706
21,4,13876,2.55,6379384879,2779384879,-11,1.650112509727478,-1.88225531578064,-0.4865629374980927
9,5,13877,2.526,6379384881,2779384881,5,1.658509254455566,-1.892499566078186,0.2201554030179977
10,6,13878,2.522,6379384883,2779384883,-9,1.641416668891907,-1.873655080795288,-0.3945277333259583
10,7,13879,2.552,6379384885,2779384885,7,1.668778419494629,-1.905559062957764,0.3110105693340302
10,8,13880,2.526,6379384888,2779384888,-7,1.651447534561157,-1.886433243751526,-0.307841956615448
9,9,13881,2.558,6379384890,2779384890,9,1.663851618766785,-1.901271820068359,0.4001593589782715
10,10,13882,2.514,6379384892,2779384892,-5,1.648986101150513,-1.88494884967804,-0.2191095352172852
11,11,13882,2.608,6379384895,2779384895,11,1.685627698898315,-1.926833629608154,0.497629851102829
9,12,13883,2.524,6379384897,2779384897,-3,1.659260511398315,-1.897361636161804,-0.1320959478616714
9,13,13884,2.628,6379384899,2779384899,13,1.68532407283783,-1.927844166755676,0.5911713838577271
12,14,13885,2.518,6379384902,2779384902,-1,1.656673789024353,-1.89573860168457,-0.04394515976309776
10,15,13886,2.638,6379384904,2779384904,15,1.676406145095825,-1.918994307518005,0.6827646493911743
7,0,13894,2.546,6379384925,2779384925,-15,1.615354061126709,-1.854326844215393,-0.6589533090591431
12,1,13894,2.506,6379384927,2779384927,1,1.64581286907196,-1.889291644096375,0.04373573139309883
8,2,13895,2.542,6379384929,2779384929,-13,1.62658965587616,-1.86788272857666,-0.5718255639076233
11,3,13896,2.532,6379384932,2779384932,3,1.660196781158447,-1.907147288322449,0.1325146406888962
21,4,13897,2.544,6379384934,2779384934,-11,1.639336228370667,-1.883847594261169,-0.4854180812835693
9,5,13898,2.53,6379384936,2779384936,5,1.654177069664001,-1.901571989059448,0.220504030585289
13,6,13899,2.518,6379384938,2779384938,-9,1.631945848464966,-1.876677393913269,-0.3939019739627838
11,7,13899,2.546,6379384941,2779384941,7,1.658208727836609,-1.906878709793091,0.3102793395519257
10,8,13900,2.52,6379384943,2779384943,-7,1.640945553779602,-1.887691855430603,-0.3071107566356659
9,9,13901,2.564,6379384945,2779384945,9,1.661091923713684,-1.911541342735291,0.4010979831218719
11,10,13902,2.518,6379384948,2779384948,-5,1.645009517669678,-1.893701672554016,-0.2194581627845764
11,11,13903,2.594,6379384950,2779384950,11,1.669543504714966,-1.922622323036194,0.4949585199356079
10,12,13904,2.506,6379384952,2779384952,-3,1.640511751174927,-1.889855980873108,-0.1311539113521576
10,13,13905,2.642,6379384955,2779384955,13,1.687187314033508,-1.944311141967773,0.5943207144737244
11,14,13905,2.528,6379384957,2779384957,-1,1.656599283218384,-1.909061670303345,-0.04411968216300011
11,15,13906,2.64,6379384959,2779384959,15,1.670963168144226,-1.926293611526489,0.6832822561264038
7,0,13912,2.542,6379384980,2779384980,-15,1.606991767883301,-1.856471180915833,-0.6579180359840393
18,1,13913,2.514,6379384982,2779384982,1,1.64477264881134,-1.900787711143494,0.04387535154819489
8,2,13914,2.534,6379384985,2779384985,-13,1.615286946296692,-1.867370963096619,-0.5700259804725647
12,3,13915,2.518,6379384987,2779384987,3,1.644718766212463,-1.902066707611084,0.1317819356918335
15,4,13915,2.542,6379384989,2779384989,-11,1.632125735282898,-1.887503385543823,-0.4850364625453949
9,5,13916,2.522,6379384991,2779384991,5,1.642983317375183,-1.900730133056641,0.2198067903518677
13,6,13917,2.524,6379384994,2779384994,-9,1.629916667938232,-1.886278986930847,-0.3948405981063843
11,7,13918,2.538,6379384996,2779384996,7,1.646685719490051,-1.906358003616333,0.3093043863773346
10,8,13919,2.51,6379384998,2779384998,-7,1.628189921379089,-1.885610699653625,-0.3058920502662659
9,9,13920,2.558,6379385001,2779385001,9,1.650871634483337,-1.912553191184998,0.4001593589782715
11,10,13921,2.52,6379385003,2779385003,-5,1.640022277832031,-1.900654673576355,-0.219632476568222
11,11,13921,2.594,6379385005,2779385005,11,1.663495182991028,-1.927857875823975,0.4949585199356079
10,12,13922,2.5,6379385008,2779385008,-3,1.630653023719788,-1.890463352203369,-0.1308398842811584
13,13,13923,2.626,6379385010,2779385010,13,1.670890092849731,-1.937795162200928,0.5907214879989624
15,14,13924,2.518,6379385012,2779385012,-1,1.643731594085693,-1.906971216201782,-0.04394515976309776
12,15,13925,2.636,6379385014,2779385014,15,1.662044167518616,-1.928897142410278,0.6822469830513
7,0,13933,2.55,6379385035,2779385035,-15,1.605212688446045,-1.868209600448608,-0.6599885821342468
24,1,13933,2.52,6379385038,2779385038,1,1.642037272453308,-1.911067605018616,0.04398006573319435
8,2,13934,2.53,6379385040,2779385040,-13,1.606219291687012,-1.870041370391846,-0.5691261887550354
13,3,13935,2.51,6379385042,2779385042,3,1.632864952087402,-1.901734948158264,0.1313632428646088
18,4,13936,2.532,6379385044,2779385044,-11,1.618803381919861,-1.886023998260498,-0.4831283688545227
9,5,13937,2.532,6379385047,2779385047,5,1.642492651939392,-1.914299607276917,0.2206783443689346
10,6,13938,2.516,6379385049,2779385049,-9,1.617848038673401,-1.886242747306824,-0.3935891091823578
10,7,13938,2.536,6379385051,2779385051,7,1.638728857040405,-1.910587668418884,0.309060662984848
11,8,13939,2.506,6379385054,2779385054,-7,1.619013786315918,-1.888268709182739,-0.3054045736789703
9,9,13940,2.544,6379385056,2779385056,9,1.635186791419983,-1.907805204391479,0.3979692757129669
11,10,13941,2.52,6379385058,2779385058,-5,1.63337779045105,-1.906367897987366,-0.219632476568222
11,11,13942,2.602,6379385061,2779385061,11,1.661526560783386,-1.939906239509583,0.4964849948883057
11,12,13943,2.508,6379385063,2779385063,-3,1.62890899181366,-1.902495861053467,-0.1312585771083832
12,13,13944,2.614,6379385065,2779385065,13,1.656173586845398,-1.935023307800293,0.5880220532417297
19,14,13944,2.508,6379385067,2779385067,-1,1.630563497543335,-1.905101180076599,-0.04377063363790512
15,15,13945,2.648,6379385070,2779385070,15,1.66283643245697,-1.943494439125061,0.6853528022766113
7,0,13952,2.542,6379385091,2779385091,-15,1.593992114067078,-1.867644786834717,-0.6579180359840393
23,1,13953,2.524,6379385093,2779385093,1,1.637952208518982,-1.919830203056335,0.04404987394809723
8,2,13954,2.538,6379385095,2779385095,-13,1.604740142822266,-1.881567597389221,-0.570925772190094
12,3,13955,2.514,6379385097,2779385097,3,1.628808259963989,-1.910462856292725,0.1315725892782211
11,4,13955,2.522,6379385100,2779385100,-11,1.606171607971191,-1.883911848068237,-0.4812202751636505
10,5,13956,2.534,6379385102,2779385102,5,1.637427926063538,-1.921252131462097,0.2208526581525803
10,6,13957,2.52,6379385104,2779385104,-9,1.61414623260498,-1.894604563713074,-0.3942148387432098
11,7,13958,2.542,6379385107,2779385107,7,1.635910987854004,-1.920830011367798,0.3097918629646301
11,8,13959,2.516,6379385109,2779385109,-7,1.618846774101257,-1.901466012001038,-0.3066232800483704
9,9,13960,2.548,6379385111,2779385111,9,1.631077885627747,-1.916510105133057,0.398595005273819
12,10,13961,2.51,6379385114,2779385114,-5,1.620258212089539,-1.904470324516296,-0.2187609076499939
10,11,13961,2.604,6379385116,2779385116,11,1.656356573104858,-1.946900725364685,0.4968666136264801
11,12,13962,2.512,6379385118,2779385118,-3,1.625179052352905,-1.910929918289185,-0.1314679235219955
13,13,13963,2.618,6379385120,2779385120,13,1.65227222442627,-1.943474054336548,0.588921844959259
12,14,13964,2.51,6379385123,2779385123,-1,1.625198483467102,-1.912305116653442,-0.04380553960800171
17,15,13965,2.64,6379385125,2779385125,15,1.651039123535156,-1.943397879600525,0.6832822561264038
7,0,13973,2.53,6379385146,2779385146,-15,1.579643845558167,-1.864630341529846,-0.6548121571540833
18,1,13973,2.506,6379385148,2779385148,1,1.61960756778717,-1.91180408000946,0.04373573139309883
8,2,13974,2.542,6379385150,2779385150,-13,1.600681304931641,-1.890132069587708,-0.5718255639076233
13,3,13975,2.514,6379385153,2779385153,3,1.622129559516907,-1.916136860847473,0.1315725892782211
11,4,13976,2.52,6379385155,2779385155,-11,1.597987651824951,-1.888287425041199,-0.4808386564254761
10,5,13977,2.524,6379385157,2779385157,5,1.62394118309021,-1.91963517665863,0.2199810892343521
10,6,13978,2.514,6379385160,2779385160,-9,1.603364706039429,-1.895982980728149,-0.3932762444019318
11,7,13978,2.544,6379385162,2779385162,7,1.630477905273438,-1.928044557571411,0.3100356161594391
12,8,13979,2.508,6379385164,2779385164,-7,1.607073307037354,-1.901041388511658,-0.3056483268737793
9,9,13980,2.552,6379385167,2779385167,9,1.626928210258484,-1.925209522247314,0.3992207646369934
11,10,13981,2.516,6379385169,2779385169,-5,1.617457747459412,-1.914680480957031,-0.2192838490009308
10,11,13982,2.594,6379385171,2779385171,11,1.642876267433167,-1.945458650588989,0.4949585199356079
11,12,13983,2.516,6379385173,2779385173,-3,1.62074089050293,-1.919926047325134,-0.1316772699356079
13,13,13984,2.62,6379385176,2779385176,13,1.646394729614258,-1.951006293296814,0.5893717408180237
11,14,13984,2.52,6379385178,2779385178,-1,1.624961733818054,-1.925607800483704,-0.04398006573319435
22,15,13985,2.632,6379385180,2779385180,15,1.639262676239014,-1.94324266910553,0.6812117099761963
7,0,13992,2.538,6379385201,2779385201,-15,1.578427076339722,-1.875771045684814,-0.6568827629089355
25,1,13993,2.51,6379385203,2779385203,1,1.615498661994934,-1.920506477355957,0.04380553960800171
8,2,13994,2.538,6379385206,2779385206,-13,1.591565370559692,-1.892724871635437,-0.570925772190094
13,3,13994,2.526,6379385208,2779385208,3,1.623479008674622,-1.93067729473114,0.1322006285190582
13,4,13995,2.522,6379385210,2779385210,-11,1.59298038482666,-1.895079016685486,-0.4812202751636505
11,5,13996,2.524,6379385213,2779385213,5,1.617566466331482,-1.925009846687317,0.2199810892343521
10,6,13997,2.498,6379385215,2779385215,-9,1.586904168128967,-1.889189004898071,-0.3907732963562012
11,7,13998,2.536,6379385217,2779385217,7,1.618631720542908,-1.927643299102783,0.309060662984848
12,8,13999,2.52,6379385219,2779385219,-7,1.60808527469635,-1.915762186050415,-0.3071107566356659
10,9,13999,2.55,6379385222,2779385222,9,1.619264960289001,-1.929080963134766,0.3989078998565674
12,10,14000,2.504,6379385224,2779385224,-5,1.603415369987488,-1.910876035690308,-0.2182379812002182
9,11,14001,2.59,6379385226,2779385226,11,1.63389253616333,-1.947887659072876,0.4941953122615814
11,12,14002,2.506,6379385229,2779385229,-3,1.607948899269104,-1.917637825012207,-0.1311539113521576
12,13,14003,2.628,6379385231,2779385231,13,1.644923329353333,-1.962429046630859,0.5911713838577271
12,14,14004,2.518,6379385233,2779385233,-1,1.616945862770081,-1.929735422134399,-0.04394515976309776
22,15,14004,2.63,6379385236,2779385236,15,1.631568908691406,-1.947187304496765,0.6806941032409668
7,0,14012,2.534,6379385256,2779385256,-15,1.569392561912537,-1.878304362297058,-0.6558474898338318
31,1,14013,2.508,6379385259,2779385259,1,1.607503175735474,-1.924599051475525,0.04377063363790512
8,2,14014,2.53,6379385261,2779385261,-13,1.579952955245972,-1.892285466194153,-0.5691261887550354
12,3,14015,2.516,6379385263,2779385263,3,1.609992742538452,-1.928947925567627,0.1316772699356079
13,4,14015,2.534,6379385266,2779385266,-11,1.593903660774231,-1.909671425819397,-0.4835099875926971
10,5,14016,2.522,6379385268,2779385268,5,1.60956072807312,-1.929114580154419,0.2198067903518677
12,6,14017,2.514,6379385270,2779385270,-9,1.590422034263611,-1.906852722167969,-0.3932762444019318
